Category,Language,Aspect,Count,Negative,Neutral,Positive
PostDoc,German,mittelbau,13,7,6,0
PostDoc,German,bund,13,8,4,1
PostDoc,German,kolleg,13,5,5,3
PostDoc,German,frage,13,6,4,3
PostDoc,German,probleme,13,11,1,1
PostDoc,German,dienst,13,9,2,2
PostDoc,German,uni,13,10,2,1
PostDoc,German,wissenschaftlerinnen,13,7,4,2
PostDoc,German,bild,13,5,4,4
PostDoc,German,seminar,13,5,3,5
PostDoc,German,gesetz,13,9,2,2
PostDoc,German,grafik,12,5,1,6
PostDoc,German,preis,12,11,1,0
PostDoc,German,institut,12,5,5,2
PostDoc,German,kind,12,7,5,0
PostDoc,German,verantwortung,12,7,5,0
PostDoc,German,bildung,12,8,1,3
PostDoc,German,institution,12,10,1,1
PostDoc,German,strukturen,12,11,0,1
PostDoc,German,nachwuchs,12,6,5,1
PostDoc,German,ergebnisse,12,5,7,0
PostDoc,German,sache,12,5,3,4
PostDoc,German,perspektiven,11,5,0,6
PostDoc,German,perspektive,11,3,5,3
PostDoc,German,themen,11,7,1,3
PostDoc,German,rektor,11,4,4,3
PostDoc,German,dauerstellen,11,10,1,0
PostDoc,German,arbeitgeber,11,8,1,2
PostDoc,German,grundfinanzierung,11,10,0,1
PostDoc,German,weg,11,5,4,2
PostDoc,German,kollegin,10,3,3,4
PostDoc,German,aufgaben,10,7,1,2
PostDoc,German,innen,10,4,4,2
PostDoc,German,jobs,10,5,3,2
PostDoc,German,hochschule,10,4,2,4
PostDoc,German,semester,10,5,4,1
PostDoc,German,tag,10,6,2,2
PostDoc,German,statement,10,6,2,2
PostDoc,German,programm,10,5,1,4
PostDoc,German,frau,10,9,0,1
PostDoc,German,jahre,9,6,3,0
PostDoc,German,befristung,9,8,1,0
PostDoc,German,eltern,9,5,3,1
PostDoc,German,arbeiten,9,6,0,3
PostDoc,German,verträge,9,7,0,2
PostDoc,German,personalrat,9,5,3,1
PostDoc,German,aktion,9,2,3,4
PostDoc,German,land,9,4,4,1
PostDoc,German,regel,9,7,2,0
PostDoc,German,professorin,9,4,5,0
PostDoc,German,studierende,9,3,2,4
PostDoc,German,community,9,2,2,5
PostDoc,German,paper,9,6,1,2
PostDoc,German,deutschland,9,5,2,2
PostDoc,German,rektorin,8,3,2,3
PostDoc,German,präsident,8,1,5,2
PostDoc,German,argumente,8,7,0,1
PostDoc,German,cdu,8,7,1,0
PostDoc,German,doktorand innen,8,6,1,1
PostDoc,German,bericht,8,3,3,2
PostDoc,German,status,8,8,0,0
PostDoc,German,option,8,4,3,1
PostDoc,German,motivation,8,5,1,2
PostDoc,German,team,8,0,0,8
PostDoc,German,worte,8,8,0,0
PostDoc,German,corona,8,5,3,0
PostDoc,German,professor innen,8,7,1,0
PostDoc,German,leuten,8,8,0,0
PostDoc,German,rente,8,7,1,0
PostDoc,German,anteil,8,4,4,0
PostDoc,German,grund,8,5,0,3
PostDoc,German,stipendien,8,6,2,0
PostDoc,German,postdocs,8,8,0,0
PostDoc,German,innovation,8,5,1,2
PostDoc,German,alltag,8,4,2,2
PostDoc,German,gespräch,8,0,3,5
PostDoc,German,rede,7,3,3,1
PostDoc,German,professorinnen,7,4,3,0
PostDoc,German,positionen,7,1,5,1
PostDoc,German,doktoranden,7,6,1,0
PostDoc,German,erklärung,7,3,4,0
PostDoc,German,chefin,7,3,2,2
PostDoc,German,begriff,7,6,1,0
PostDoc,German,tweet,7,4,2,1
PostDoc,German,vortrag,7,3,1,3
PostDoc,German,drittmittel,7,6,0,1
PostDoc,German,lehrenden,7,4,2,1
PostDoc,German,status quo,7,6,1,0
PostDoc,German,link,7,2,3,2
PostDoc,German,lehrer,7,6,1,0
PostDoc,German,kritik,7,5,2,0
PostDoc,German,raum,7,3,2,2
PostDoc,German,karliczek,7,6,0,1
PostDoc,German,platz,7,6,0,1
PostDoc,German,realität,7,7,0,0
PostDoc,German,ressourcen,7,7,0,0
PostDoc,German,videos,7,5,2,0
PostDoc,German,antrag,7,6,1,0
PostDoc,German,kunst,7,4,3,0
PostDoc,German,musik,7,4,3,0
PostDoc,German,studierenden,7,5,1,1
PostDoc,German,rest,7,5,1,1
PostDoc,German,arbeitsverträge,7,5,0,2
PostDoc,German,regierung,7,6,1,0
PostDoc,German,kita,7,3,2,2
PostDoc,German,ausbildung,6,3,0,3
PostDoc,German,dank,6,0,1,5
PostDoc,German,fall,6,3,1,2
PostDoc,German,bmbf,6,6,0,0
PostDoc,German,stress,6,6,0,0
PostDoc,German,stand,6,2,3,1
PostDoc,German,beschäftigten,6,5,1,0
PostDoc,German,kollege,6,0,0,6
PostDoc,German,plan,6,2,2,2
PostDoc,German,personalabteilung,6,6,0,0
PostDoc,German,bürokratie,6,6,0,0
PostDoc,German,trend,6,4,1,1
PostDoc,German,unsinn,6,6,0,0
PostDoc,German,personals,6,6,0,0
PostDoc,German,erklärvideo,6,5,0,1
PostDoc,German,praxis,6,5,1,0
PostDoc,German,verhältnisse,6,6,0,0
PostDoc,German,definition,6,3,1,2
PostDoc,German,risiko,6,5,1,0
PostDoc,German,wissenschaftlerin,6,5,0,1
PostDoc,German,modell,6,3,2,1
PostDoc,German,anja karliczek,6,5,1,0
PostDoc,German,haus,6,3,1,2
PostDoc,German,idee,6,2,2,2
PostDoc,German,generation,6,2,2,2
PostDoc,German,hannas,6,3,2,1
PostDoc,German,anstellung,6,6,0,0
PostDoc,German,zusammenfassung,6,1,1,4
PostDoc,German,hochschulsystem,6,4,0,2
PostDoc,German,dauerstelle,5,5,0,0
PostDoc,German,alg,5,4,1,0
PostDoc,German,tätigkeit,5,1,2,2
PostDoc,German,herr,5,3,0,2
PostDoc,German,kommunikation,5,4,0,1
PostDoc,German,arbeitsverhältnisse,5,5,0,0
PostDoc,German,zukunft,5,2,0,3
PostDoc,German,macht,5,2,2,1
PostDoc,German,tage,5,1,3,1
PostDoc,German,fragen,5,2,0,3
PostDoc,German,konferenz,5,1,3,1
PostDoc,German,staat,5,4,1,0
PostDoc,German,geschichte,5,2,3,0
PostDoc,German,vorgesetzten,5,5,0,0
PostDoc,German,wird,5,3,1,1
PostDoc,German,konferenzen,5,4,0,1
PostDoc,German,institutionen,5,5,0,0
PostDoc,German,umfrage,5,2,3,0
PostDoc,German,uhr,5,2,3,0
PostDoc,German,kolleginnen,5,1,0,4
PostDoc,German,studie,5,3,2,0
PostDoc,German,lektüre,5,0,0,5
PostDoc,German,veranstaltung,5,1,1,3
PostDoc,German,mitarbeitenden,5,4,0,1
PostDoc,German,anschlussverwendung,5,4,0,1
PostDoc,German,studium,5,2,2,1
PostDoc,German,universität,5,3,1,1
PostDoc,German,hamburg,5,1,3,1
PostDoc,German,politiker,5,4,1,0
PostDoc,German,industrie,5,3,1,1
PostDoc,German,antwort,5,3,1,1
PostDoc,German,initiative,5,0,1,4
PostDoc,German,betreuung,5,3,1,1
PostDoc,German,antworten,5,2,1,2
PostDoc,German,kolleg innen,5,2,2,1
PostDoc,German,umgang,5,4,1,0
PostDoc,German,beschäftigte,5,3,0,2
PostDoc,German,sprache,5,5,0,0
PostDoc,German,umfeld,5,1,2,2
PostDoc,German,ball,5,1,4,0
PostDoc,German,struktur,5,4,0,1
PostDoc,German,fächer,5,4,1,0
PostDoc,German,ausschreibung,5,5,0,0
PostDoc,German,druck,5,5,0,0
PostDoc,German,diss,5,4,1,0
PostDoc,German,reinhard jahn,5,2,3,0
PostDoc,German,technik,5,3,2,0
PostDoc,German,teilzeit,5,5,0,0
PostDoc,German,hrk,5,5,0,0
PostDoc,German,kurse,5,2,2,1
PostDoc,German,kämpfen,5,1,0,4
PostDoc,German,dialog,5,3,2,0
PostDoc,German,support,4,1,1,2
PostDoc,German,lehraufträge,4,2,1,1
PostDoc,German,eine,4,3,1,0
PostDoc,German,mutter,4,3,1,0
PostDoc,German,gremien,4,3,0,1
PostDoc,German,lied,4,1,1,2
PostDoc,German,peter,4,1,2,1
PostDoc,German,betrieb,4,3,0,1
PostDoc,German,appell,4,1,0,3
PostDoc,German,promovierten,4,2,1,1
PostDoc,German,jahr,4,4,0,0
PostDoc,German,chefs,4,2,1,1
PostDoc,German,mittelbaus,4,2,2,0
PostDoc,German,ministeriums,4,4,0,0
PostDoc,German,lobby,4,3,1,0
PostDoc,German,logik,4,4,0,0
PostDoc,German,instagram,4,0,3,1
PostDoc,German,aussage,4,4,0,0
PostDoc,German,beschreibung,4,1,0,3
PostDoc,German,vertreter,4,2,2,0
PostDoc,German,thesen,4,3,1,0
PostDoc,German,humor,4,0,3,1
PostDoc,German,doktorand,4,3,1,0
PostDoc,German,wohnung,4,1,1,2
PostDoc,German,ausstattung,4,1,0,3
PostDoc,German,gründe,4,2,0,2
PostDoc,German,kindern,4,2,2,0
PostDoc,German,branche,4,2,2,0
PostDoc,German,leistung,4,1,2,1
PostDoc,German,wort,4,4,0,0
PostDoc,German,planung,4,1,1,2
PostDoc,German,blog,4,1,3,0
PostDoc,German,workshops,4,3,0,1
PostDoc,German,gelegenheit,4,0,2,2
PostDoc,German,streik,4,2,1,1
PostDoc,German,unterricht,4,0,1,3
PostDoc,German,work life balance,4,2,1,1
PostDoc,German,budget,4,2,2,0
PostDoc,German,bildungsministerin,4,3,1,0
PostDoc,German,zeiten,4,4,0,0
PostDoc,German,tempo,4,3,1,0
PostDoc,German,bundesministerin,4,2,2,0
PostDoc,German,inhalt,4,3,1,0
PostDoc,German,strategie,4,2,1,1
PostDoc,German,podcast,4,0,1,3
PostDoc,German,studis,4,1,1,2
PostDoc,German,privilegien,4,4,0,0
PostDoc,German,gelder,4,4,0,0
PostDoc,German,welt,4,0,2,2
PostDoc,German,recht,4,3,0,1
PostDoc,German,s,4,1,2,1
PostDoc,German,fach,4,4,0,0
PostDoc,German,wissenschaftsbetrieb,4,3,1,0
PostDoc,German,ort,4,3,1,0
PostDoc,German,potential,4,2,1,1
PostDoc,German,forscher,4,4,0,0
PostDoc,German,forscherinnen,4,3,1,0
PostDoc,German,hobby,4,1,2,1
PostDoc,German,akademiker,4,4,0,0
PostDoc,German,die,4,2,2,0
PostDoc,German,befristungspraxis,4,3,0,1
PostDoc,German,kurs,4,3,0,1
PostDoc,German,einsatz,4,1,0,3
PostDoc,German,zustände,4,4,0,0
PostDoc,German,energie,4,2,1,1
PostDoc,German,kampagne,4,2,0,2
PostDoc,German,trailer,4,2,2,0
PostDoc,German,effekt,4,1,1,2
PostDoc,German,ist,4,0,2,2
PostDoc,German,freizeit,4,3,1,0
PostDoc,German,track,4,3,1,0
PostDoc,German,kaffee,4,0,2,2
PostDoc,German,labor,4,3,1,0
PostDoc,German,ton,4,4,0,0
PostDoc,German,prinzip,4,2,2,0
PostDoc,German,prekariat,4,3,1,0
PostDoc,German,forderung,4,2,0,2
PostDoc,German,gewerkschaft,4,2,2,0
PostDoc,German,personalstrukturen,4,4,0,0
PostDoc,German,positionierung,4,0,0,4
PostDoc,German,bereiche,4,4,0,0
PostDoc,German,urlaub,4,1,3,0
PostDoc,German,kriterien,4,3,0,1
PostDoc,German,cv,3,3,0,0
PostDoc,German,informationen,3,1,2,0
PostDoc,German,agenda,3,1,2,0
PostDoc,German,elternzeit,3,3,0,0
PostDoc,German,kompetenz,3,1,1,1
PostDoc,German,diskriminierung,3,3,0,0
PostDoc,German,coaching,3,2,1,0
PostDoc,German,mitarbeiterinnen,3,1,0,2
PostDoc,German,sachen,3,2,0,1
PostDoc,German,lehrkräfte,3,3,0,0
PostDoc,German,ag,3,2,1,0
PostDoc,German,doktormutter,3,2,0,1
PostDoc,German,hoffnung,3,0,2,1
PostDoc,German,laden,3,2,1,0
PostDoc,German,praktiken,3,2,1,0
PostDoc,German,news,3,0,3,0
PostDoc,German,zweck,3,3,0,0
PostDoc,German,der,3,1,1,1
PostDoc,German,tür,3,3,0,0
PostDoc,German,mitarbeitende,3,2,0,1
PostDoc,German,studenten,3,2,1,0
PostDoc,German,motto,3,1,1,1
PostDoc,German,teil,3,0,3,0
PostDoc,German,abteilungen,3,3,0,0
PostDoc,German,replik,3,1,2,0
PostDoc,German,kommentare,3,3,0,0
PostDoc,German,zeug,3,2,1,0
PostDoc,German,postdoc,3,0,2,1
PostDoc,German,erfahrungen,3,2,1,0
PostDoc,German,lebens,3,3,0,0
PostDoc,German,umzüge,3,2,1,0
PostDoc,German,academia,3,3,0,0
PostDoc,German,aktionen,3,1,0,2
PostDoc,German,tat,3,2,1,0
PostDoc,German,kultur,3,3,0,0
PostDoc,German,akademische,3,3,0,0
PostDoc,German,dauer,3,3,0,0
PostDoc,German,profil,3,1,2,0
PostDoc,German,an,3,2,0,1
PostDoc,German,konzept,3,2,0,1
PostDoc,German,in,3,1,2,0
PostDoc,German,hochschulleitungen,3,3,0,0
PostDoc,German,niveau,3,2,1,0
PostDoc,German,satz,3,3,0,0
PostDoc,German,einstellung,3,2,0,1
PostDoc,German,möglichkeit,3,2,1,0
PostDoc,German,umstände,3,3,0,0
PostDoc,German,programme,3,2,0,1
PostDoc,German,union,3,1,1,1
PostDoc,German,regeln,3,2,0,1
PostDoc,German,haltung,3,2,1,0
PostDoc,German,praktika,3,2,0,1
PostDoc,German,abschluss,3,0,2,1
PostDoc,German,diskurs,3,2,0,1
PostDoc,German,panel,3,0,2,1
PostDoc,German,mit,3,0,2,1
PostDoc,German,assistent,3,3,0,0
PostDoc,German,aspekte,3,2,1,0
PostDoc,German,framing,3,3,0,0
PostDoc,German,wissen,3,2,1,0
PostDoc,German,argumentation,3,3,0,0
PostDoc,German,arbeitszeiten,3,2,0,1
PostDoc,German,protokoll,3,2,0,1
PostDoc,German,organisation,3,1,0,2
PostDoc,German,luft,3,1,2,0
PostDoc,German,rat,3,3,0,0
PostDoc,German,beratung,3,1,0,2
PostDoc,German,wissenschaftler innen,3,2,0,1
PostDoc,German,wissenschaftlern,3,3,0,0
PostDoc,German,folge,3,0,1,2
PostDoc,German,fokus,3,0,2,1
PostDoc,German,onlinelehre,3,3,0,0
PostDoc,German,vertretung,3,3,0,0
PostDoc,German,minister,3,2,1,0
PostDoc,German,vertragslaufzeiten,3,3,0,0
PostDoc,German,beschäftigung,3,2,0,1
PostDoc,German,flexibilität,3,1,0,2
PostDoc,German,beschäftigungsbedingungen,3,1,1,1
PostDoc,German,woche,3,2,0,1
PostDoc,German,promovierenden,3,3,0,0
PostDoc,German,frau karliczek,3,3,0,0
PostDoc,German,management,3,2,0,1
PostDoc,German,betreuenden,3,1,0,2
PostDoc,German,prüfungen,3,2,0,1
PostDoc,German,gelernt,3,0,0,3
PostDoc,German,wertschätzung,3,3,0,0
PostDoc,German,wettbewerb,3,3,0,0
PostDoc,German,papier,3,1,1,1
PostDoc,German,quelle,3,1,1,1
PostDoc,German,weil,3,3,0,0
PostDoc,German,software,3,0,2,1
PostDoc,German,qualifikationsstelle,3,2,1,0
PostDoc,German,website,3,2,1,0
PostDoc,German,solidarität,3,0,0,3
PostDoc,German,max,3,2,1,0
PostDoc,German,partei,3,2,0,1
PostDoc,German,geburtstag,3,0,1,2
PostDoc,German,austausch,3,1,0,2
PostDoc,German,auswahlverfahren,3,0,0,3
PostDoc,German,material,3,1,2,0
PostDoc,German,party,3,0,1,2
PostDoc,German,journalist innen,3,2,1,0
PostDoc,German,passage,3,2,1,0
PostDoc,German,spiel,3,3,0,0
PostDoc,German,förderung,3,2,1,0
PostDoc,German,performance,3,2,0,1
PostDoc,German,publikationen,3,2,0,1
PostDoc,German,promovierende,3,1,1,1
PostDoc,German,arbeitszeit,3,2,1,0
PostDoc,German,beiträge,3,1,0,2
PostDoc,German,schritt,3,2,0,1
PostDoc,German,pflicht,3,2,1,0
PostDoc,German,grundausstattung,3,3,0,0
PostDoc,German,bildungswesen,3,3,0,0
PostDoc,German,fdp,3,3,0,0
PostDoc,German,veranstaltungen,3,2,0,1
PostDoc,German,philosophie,3,3,0,0
PostDoc,German,straße,3,2,1,0
PostDoc,German,stimme,3,1,1,1
PostDoc,German,feedback,3,3,0,0
PostDoc,German,karriereperspektiven,3,0,0,3
PostDoc,German,stipendium,3,3,0,0
PostDoc,German,story,2,1,0,1
PostDoc,German,keynote,2,1,0,1
PostDoc,German,kongress,2,1,1,0
PostDoc,German,journal,2,0,2,0
PostDoc,German,reisekosten,2,1,1,0
PostDoc,German,sorgen,2,0,1,1
PostDoc,German,editor,2,2,0,0
PostDoc,German,staatssekretär,2,1,0,1
PostDoc,German,fachtagung,2,0,1,1
PostDoc,German,habil,2,2,0,0
PostDoc,German,essay,2,0,0,2
PostDoc,German,sozialversicherung,2,1,1,0
PostDoc,German,gang,2,1,0,1
PostDoc,German,projektstellen,2,2,0,0
PostDoc,German,spd,2,2,0,0
PostDoc,German,rad,2,2,0,0
PostDoc,German,spiegel,2,1,1,0
PostDoc,German,tarifauftakt,2,0,2,0
PostDoc,German,sommer,2,0,2,0
PostDoc,German,tarifvertrag,2,0,0,2
PostDoc,German,fundament,2,2,0,0
PostDoc,German,reichweite,2,0,1,1
PostDoc,German,funding,2,1,0,1
PostDoc,German,it,2,2,0,0
PostDoc,German,klima,2,2,0,0
PostDoc,German,schluss,2,2,0,0
PostDoc,German,eu,2,2,0,0
PostDoc,German,schrödingers,2,0,1,1
PostDoc,German,ressource,2,1,0,1
PostDoc,German,termin,2,0,2,0
PostDoc,German,projektleitung,2,2,0,0
PostDoc,German,jemand,2,2,0,0
PostDoc,German,quark,2,1,0,1
PostDoc,German,dozenten,2,1,0,1
PostDoc,German,infoveranstaltung,2,0,2,0
PostDoc,German,fachbereich,2,2,0,0
PostDoc,German,geldgeber,2,2,0,0
PostDoc,German,hu,2,1,1,0
PostDoc,German,klaus,2,0,1,1
PostDoc,German,qualifizierung,2,1,0,1
PostDoc,German,quiz,2,1,1,0
PostDoc,German,gehälter,2,2,0,0
PostDoc,German,genie professor,2,2,0,0
PostDoc,German,teilnahme,2,0,2,0
PostDoc,German,sichtbarkeit,2,1,1,0
PostDoc,German,kinderakademie,2,2,0,0
PostDoc,German,teile,2,2,0,0
PostDoc,German,gefühl,2,1,1,0
PostDoc,German,gedanke,2,1,0,1
PostDoc,German,kontext,2,0,1,1
PostDoc,German,drukos,2,2,0,0
PostDoc,German,projektanträge,2,2,0,0
PostDoc,German,projekts,2,1,0,1
PostDoc,German,dunning kruger,2,2,0,0
PostDoc,German,taktik,2,2,0,0
PostDoc,German,information,2,2,0,0
PostDoc,German,frau steinbeck,2,2,0,0
PostDoc,German,grenze,2,0,2,0
PostDoc,German,tagung,2,0,0,2
PostDoc,German,historiker,2,0,1,1
PostDoc,German,ende,2,1,1,0
PostDoc,German,getrolle,2,2,0,0
PostDoc,German,nachfragen,2,1,0,1
PostDoc,German,energiekosten,2,2,0,0
PostDoc,German,stunden,2,2,0,0
PostDoc,German,format,2,1,1,0
PostDoc,German,form,2,1,1,0
PostDoc,German,satzung,2,1,1,0
PostDoc,German,food,2,0,2,0
PostDoc,German,herbst,2,0,1,1
PostDoc,German,räumen,2,1,1,0
PostDoc,German,instituten,2,2,0,0
PostDoc,German,feature,2,0,0,2
PostDoc,German,symbolbild,2,0,1,1
PostDoc,German,health,2,0,2,0
PostDoc,German,stil,2,2,0,0
PostDoc,German,feld,2,1,1,0
PostDoc,German,hannah,2,0,0,2
PostDoc,German,kathrin meißner,2,0,2,0
PostDoc,German,karrierewege,2,1,0,1
PostDoc,German,kollegen,2,0,1,1
PostDoc,German,sven,2,0,2,0
PostDoc,German,hashtag,2,1,0,1
PostDoc,German,propaganda,2,2,0,0
PostDoc,German,fleisch,2,0,1,1
PostDoc,German,karriereplanung,2,1,1,0
PostDoc,German,erfahrung,2,0,1,1
PostDoc,German,stellenvergabe,2,0,0,2
PostDoc,German,erfolg,2,0,0,2
PostDoc,German,im,2,0,1,1
PostDoc,German,systeme,2,2,0,0
PostDoc,German,stipendiensystem,2,2,0,0
PostDoc,German,interesse,2,1,1,0
PostDoc,German,service,2,2,0,0
PostDoc,German,einordnung,2,0,0,2
PostDoc,German,habilitation,2,2,0,0
PostDoc,German,reviews,2,1,1,0
PostDoc,German,präsidentin,2,1,1,0
PostDoc,German,schule,2,1,1,0
PostDoc,German,standardargumente,2,2,0,0
PostDoc,German,senat,2,2,0,0
PostDoc,German,standards,2,2,0,0
PostDoc,German,hintergrund,2,0,2,0
PostDoc,German,kampf,2,2,0,0
PostDoc,German,forum,2,0,2,0
PostDoc,German,hierarchie,2,2,0,0
PostDoc,German,kommunikations,2,2,0,0
PostDoc,German,kenntnisse,2,0,2,0
PostDoc,German,star,2,1,0,1
PostDoc,German,rassismus,2,2,0,0
PostDoc,German,professors,2,1,1,0
PostDoc,German,kanzlerin,2,0,2,0
PostDoc,German,programmen,2,1,1,0
PostDoc,German,ich,2,2,0,0
PostDoc,German,halloween,2,2,0,0
PostDoc,German,seminare,2,1,0,1
PostDoc,German,inhalte,2,2,0,0
PostDoc,German,forschende,2,2,0,0
PostDoc,German,herren,2,1,1,0
PostDoc,German,expertise,2,2,0,0
PostDoc,German,kern,2,1,1,0
PostDoc,German,grundlagen,2,1,1,0
PostDoc,German,steinbeck,2,2,0,0
PostDoc,German,tests,2,2,0,0
PostDoc,German,berichterstattung,2,2,0,0
PostDoc,German,bemerkung,2,2,0,0
PostDoc,German,vizepräsident,2,0,1,1
PostDoc,German,beitrag zu,2,0,0,2
PostDoc,German,beispiel,2,1,0,1
PostDoc,German,bei,2,2,0,0
PostDoc,German,begründung,2,1,0,1
PostDoc,German,personalmangel,2,2,0,0
PostDoc,German,lösung,2,2,0,0
PostDoc,German,von,2,1,0,1
PostDoc,German,ma,2,2,0,0
PostDoc,German,machen,2,1,1,0
PostDoc,German,befristungsquote,2,2,0,0
PostDoc,German,machtmissbrauch,2,0,1,1
PostDoc,German,befristungen,2,2,0,0
PostDoc,German,personalentwicklung,2,2,0,0
PostDoc,German,mai,2,0,1,1
PostDoc,German,vorgaben,2,2,0,0
PostDoc,German,beamte,2,1,1,0
PostDoc,German,bayern,2,0,2,0
PostDoc,German,vorlesung,2,1,0,1
PostDoc,German,perle,2,0,1,1
PostDoc,German,band,2,1,0,1
PostDoc,German,balkon,2,0,2,0
PostDoc,German,balance,2,1,1,0
PostDoc,German,bag,2,1,1,0
PostDoc,German,wahl,2,0,1,1
PostDoc,German,pass,2,1,1,0
PostDoc,German,personalstellen,2,2,0,0
PostDoc,German,personalstruktur,2,2,0,0
PostDoc,German,leitung,2,1,1,0
PostDoc,German,beruf,2,1,0,1
PostDoc,German,bildungssystem,2,2,0,0
PostDoc,German,verantwortungs,2,1,0,1
PostDoc,German,bilder,2,2,0,0
PostDoc,German,verbeamtung,2,2,0,0
PostDoc,German,bier,2,1,0,1
PostDoc,German,leseempfehlung,2,0,0,2
PostDoc,German,bezahlt,2,1,0,1
PostDoc,German,bezahlen,2,1,1,0
PostDoc,German,vergleich,2,1,0,1
PostDoc,German,bewerbungsverfahren,2,1,0,1
PostDoc,German,petition,2,2,0,0
PostDoc,German,bewerbungen,2,1,1,0
PostDoc,German,verhalten,2,1,0,1
PostDoc,German,bewegung,2,1,0,1
PostDoc,German,bett,2,0,2,0
PostDoc,German,verhandlung,2,2,0,0
PostDoc,German,verhandlungen,2,1,1,0
PostDoc,German,betreuerin,2,1,0,1
PostDoc,German,betreuer,2,1,0,1
PostDoc,German,bestenauslese,2,2,0,0
PostDoc,German,liste,2,1,1,0
PostDoc,German,personelle,2,1,0,1
PostDoc,German,livestream,2,1,1,0
PostDoc,German,personalverwaltungen,2,2,0,0
PostDoc,German,vertragslaufzeit,2,1,1,0
PostDoc,German,vertragsregel,2,2,0,0
PostDoc,German,verträgen,2,1,0,1
PostDoc,German,auto,2,2,0,0
PostDoc,German,partner,2,1,1,0
PostDoc,German,materialien,2,0,0,2
PostDoc,German,parteien,2,1,1,0
PostDoc,German,zeiträume,2,1,0,1
PostDoc,German,angestellten,2,2,0,0
PostDoc,German,andrea,2,0,1,1
PostDoc,German,zimmer,2,2,0,0
PostDoc,German,amrei bahr,2,1,0,1
PostDoc,German,zitat,2,1,1,0
PostDoc,German,mitteln,2,1,0,1
PostDoc,German,zugang,2,1,0,1
PostDoc,German,zukunftsaussichten,2,1,1,0
PostDoc,German,alle,2,1,0,1
PostDoc,German,netzwerk,2,1,1,0
PostDoc,German,modus,2,2,0,0
PostDoc,German,zur,2,0,1,1
PostDoc,German,zusammenarbeit,2,0,1,1
PostDoc,German,zusammenhang,2,1,1,0
PostDoc,German,akademikern,2,2,0,0
PostDoc,German,akademien,2,2,0,0
PostDoc,German,akademia,2,2,0,0
PostDoc,German,admin,2,2,0,0
PostDoc,German,move,2,1,1,0
PostDoc,German,accounts,2,0,0,2
PostDoc,German,äußerung,2,1,0,1
PostDoc,German,öffentlichkeit,2,0,2,0
PostDoc,German,absage,2,2,0,0
PostDoc,German,überblick,2,1,0,1
PostDoc,German,abitur,2,1,1,0
PostDoc,German,möglichkeiten,2,1,0,1
PostDoc,German,november,2,0,2,0
PostDoc,German,zahl,2,2,0,0
PostDoc,German,wort karriere,2,2,0,0
PostDoc,German,wirtschaft,2,2,0,0
PostDoc,German,wege,2,2,0,0
PostDoc,German,maßnahmen,2,2,0,0
PostDoc,German,mechanismen,2,1,0,1
PostDoc,German,wendy shaw,2,1,1,0
PostDoc,German,medikamente,2,1,1,0
PostDoc,German,papierkrieg,2,2,0,0
PostDoc,German,meine,2,0,1,1
PostDoc,German,aufsatz,2,0,0,2
PostDoc,German,wert,2,2,0,0
PostDoc,German,mentalität,2,2,0,0
PostDoc,German,output,2,2,0,0
PostDoc,German,otto,2,1,1,0
PostDoc,German,methoden,2,2,0,0
PostDoc,German,annemarie steidl,2,0,1,1
PostDoc,German,ariane leendertz,2,0,1,1
PostDoc,German,metriken,2,2,0,0
PostDoc,German,arbeitsvertrag,2,1,1,0
PostDoc,German,michael müller,2,0,1,1
PostDoc,German,miete,2,1,1,0
PostDoc,German,arbeitskräfte,2,2,0,0
PostDoc,German,wissenschaftspolitik,2,2,0,0
PostDoc,German,wisszeitvg,2,1,1,0
PostDoc,German,arbeitgeberin,2,2,0,0
PostDoc,German,arbeiter,2,0,2,0
PostDoc,German,wochenende,2,0,2,0
PostDoc,German,ansprechpartner,2,1,1,0
PostDoc,German,bin,2,2,0,0
PostDoc,German,befristet beschäftigten,2,2,0,0
PostDoc,German,debatten,2,0,0,2
PostDoc,German,und,2,1,1,0
PostDoc,German,umgebung,2,2,0,0
PostDoc,German,lehr,2,2,0,0
PostDoc,German,chemiker,2,1,1,0
PostDoc,German,umzugskosten,2,2,0,0
PostDoc,German,dienstverhältnis,2,1,1,0
PostDoc,German,chancen,2,1,0,1
PostDoc,German,lehrdeputat,2,2,0,0
PostDoc,German,center,2,0,1,1
PostDoc,German,kredit,2,2,0,0
PostDoc,German,thomas sattelberger,2,1,1,0
PostDoc,German,lehrende,2,2,0,0
PostDoc,German,unileitung,2,2,0,0
PostDoc,German,büro,2,2,0,0
PostDoc,German,direktkandidat,2,2,0,0
PostDoc,German,diskussionen,2,0,0,2
PostDoc,German,bundestag,2,0,2,0
PostDoc,German,tipp,2,0,0,2
PostDoc,German,dienstaufgaben,2,2,0,0
PostDoc,German,ug,2,2,0,0
